9436 26848
5372 8911 -166
5153 8758 -951
8363 7505 484
5418 2542 -56
4017 8134 -783
984 8316 -535
5113 7401 -119
641 1324 597
8748 6259 -635
4541 615 55
6553 3454 905
6479 1578 319
6280 7005 -503
9210 6678 -636
2407 5306 703
3431 4046 382
5822 1685 -347
8457 6124 659
5682 8662 636
7489 7670 -398
2869 6351 -862
8138 2399 9
4473 485 792
8540 5995 -51
3735 5751 478
3590 1284 -830
1417 3490 -571
3285 8468 59
6907 7099 688
2696 8707 -122
5401 6331 320
288 4483 229
5221 2893 927
8310 546 -809
1653 5295 586
725 2495 -491
4934 8669 170
6257 9276 599
8789 2070 313
807 3001 -329
8517 7222 709
6085 8094 -190
757 1924 685
840 4259 555
3836 5619 -949
1622 2841 -450
3019 5349 638
2079 4639 922
714 6795 314
1880 4255 483
4844 87 936
2270 3051 -24
8997 4981 331
8909 7620 908
5997 3596 896
3009 7064 764
1252 1215 44
434 1024 954
5841 8950 -890
4964 2526 -633
2081 3391 60
4565 3951 161
7932 7085 -67
991 8431 -189
6352 6187 913
4706 4837 558
4582 6167 -379
7158 4507 624
5725 1843 -880
8856 4510 132
7270 9430 59
7725 6526 958
4770 6300 902
3579 2930 -126
1697 2745 702
1142 7582 -11
2027 7668 -213
8343 9107 -93
2910 3235 -292
2670 4804 555
8062 7626 603
5423 954 -968
3862 3074 -116
3911 6165 335
8005 8013 -558
1248 4477 912
1007 3487 752
905 6458 -664
5690 2629 364
1268 5084 882
2053 6767 -405
4599 118 -805
734 6158 -844
8197 3267 501
9042 7245 -145
2655 5828 -220
8749 3040 558
4421 2922 -247
1180 6309 -373
8114 1351 910
1781 6111 -813
7827 9287 752
7268 3150 -9
1469 5575 19
3756 1010 339
8034 262 146
4917 7440 -550
5552 4 792
2198 5465 -622
4772 6102 86
3946 1656 771
8356 8162 712
469 1561 -285
5550 2012 610
2440 5253 458
2323 971 -212
6332 3742 -307
4316 4504 -32
2085 7444 -138
9378 4516 55
3225 8540 -693
5669 7726 369
7824 7051 983
652 4503 598
3695 6805 -759
6008 1073 499
8577 8647 -911
6360 7584 -129
6210 2995 -928
7302 4429 -507
3508 7164 -810
5488 6130 893
7042 1086 767
6819 4692 131
1676 7683 -198
6634 1021 643
3459 8976 -699
7658 6102 -843
4293 3054 218
4942 4675 336
2072 3308 872
8835 595 506
6903 1867 -248
76 7856 57
6351 6525 -803
3692 3966 -217
7970 719 -350
1665 1028 119
6354 3774 -305
172 8335 -377
5195 735 -844
589 8814 -633
7576 3400 681
9086 8186 -414
5368 6988 -778
1619 6507 368
5474 5827 -650
7424 2112 522
5033 9383 8
1637 9307 168
4671 2897 -653
6522 6551 -617
5315 8553 449
6538 1371 40
6043 4505 660
6378 7686 -904
7049 6923 -558
5194 1953 -982
6029 6758 50
6099 8824 320
4357 708 -602
7597 4646 -351
6633 7080 -662
9210 7351 549
1839 6152 447
6519 1518 -349
5718 4791 314
4434 7052 -52
7118 7048 -48
5849 5561 -855
4767 2852 -815
7990 9192 -331
5259 1923 300
6495 4231 -503
2310 2497 -703
5991 8152 119
8967 7302 -324
6654 4 -383
6703 9008 227
8033 146 -496
8968 2892 -436
8868 2380 868
8714 4026 -418
4839 4421 -325
389 5354 431
4039 9047 -480
7279 6091 -559
1691 9344 -183
7533 3804 484
8293 4478 -694
3961 7887 556
4660 2442 174
8767 1711 721
7086 5248 250
8101 8333 618
1702 7518 -116
4592 8888 253
1922 6122 409
2389 3725 548
1378 6226 -750
9062 8291 216
7071 6957 800
5822 501 970
3363 8902 -588
4697 3849 62
2946 4542 508
1982 6616 802
3137 6354 136
1833 3950 66
7053 3412 -673
35 3875 349
7610 6655 827
643 1835 907
6141 5921 -706
5973 851 -43
5661 2761 952
1794 8448 -432
8238 5292 -99
6546 8901 12
2460 7428 114
4867 6051 845
2122 5816 180
1586 1319 -674
5369 6318 342
5353 9143 -914
543 9072 -586
1823 6401 111
3781 6941 250
6183 1943 -527
1159 473 -960
8735 7388 -509
3260 7058 -540
5569 4208 548
2776 3186 171
4449 287 -461
8036 6260 -605
8444 6409 -103
3429 6771 -809
4915 3498 -256
8523 5713 151
4350 7093 -809
1092 4704 -881
5497 6485 198
2823 675 869
7216 897 -797
1977 7068 -267
646 600 344
8678 8818 528
4122 6062 75
7340 3647 217
3550 2634 -699
5681 453 -863
2207 9001 -344
442 3504 -610
6594 9053 752
1761 6794 -363
1430 3533 30
3239 9229 -85
230 5633 84
7946 1447 -459
3944 1364 432
6633 4117 -722
8847 4732 -33
7860 6438 -865
2197 3913 -265
1421 5915 -44
5427 3243 949
2639 5634 -20
986 5814 105
6981 6822 -307
8166 330 484
3216 2323 -877
3330 4344 -672
2041 2376 9
3619 7619 265
4489 4225 -267
3539 7425 -650
5121 658 -744
1023 2941 379
3683 209 373
6268 3731 376
4131 2282 519
257 2412 -874
3991 7189 102
1036 1473 724
3379 5037 -800
8318 8534 -648
446 1444 -740
7310 2858 -986
7210 8284 623
4229 3447 -108
4356 489 -226
3589 823 68
3939 4221 -415
7272 6298 198
2802 7364 -7
7983 6228 -476
8217 6538 -228
1430 6381 700
1302 6024 10
2017 4440 511
3941 3787 -480
6083 8781 -797
712 1520 -944
7458 5207 140
2141 6675 80
9375 3812 325
2136 8546 229
1780 9157 -136
5938 5289 -263
8040 9407 698
4942 6311 297
6630 4121 -922
7412 5916 -736
8784 8331 276
8141 8953 -284
1749 7785 83
9087 1335 681
793 9415 452
6252 2595 -277
4877 8589 -235
9022 7826 86
4551 1138 -391
3814 3281 -554
7376 7607 -291
2074 1719 -416
443 812 -792
9045 1034 -241
5714 7558 -504
1377 8220 914
1508 4179 -918
5965 634 663
5278 8512 37
615 3301 -562
206 5853 -703
6275 1990 512
8992 3226 -264
5531 4367 -571
235 6126 -991
8800 3494 529
9198 4922 814
5829 4306 -27
7689 7609 -958
2828 7686 -75
6879 5627 -535
2034 6777 70
3233 5825 359
3666 9226 -491
1829 4552 636
6202 3162 -178
8951 2899 -414
6679 941 730
2985 3286 -667
5066 5680 117
1892 469 679
4446 6980 576
8126 2738 -461
4014 8763 -759
2212 1801 -461
8369 224 757
4524 2198 738
7056 9151 470
6893 2226 -465
9250 8798 -168
6616 3121 -971
8023 6654 -182
8639 2092 -902
1174 785 453
8903 1443 -766
6245 6253 -76
2310 2763 -825
8279 8087 115
1944 4300 -211
5082 7892 -159
2407 3074 318
4697 2920 950
4792 9255 391
3051 3899 630
1947 5605 797
3111 5209 -342
937 4972 -261
5512 6143 -270
5548 8867 -153
987 8999 -956
21 436 274
8233 8321 -674
9037 5944 -756
5835 8379 608
8991 8562 137
8711 7249 -599
101 5050 274
8310 509 693
2515 7815 237
7899 9372 -871
8254 1765 484
8529 8043 678
4093 3196 -71
323 3642 -364
6487 5887 -909
6804 5076 -658
6783 143 -888
8691 1445 464
3185 6280 -719
7008 1785 54
4449 8534 -788
1841 2134 -71
2263 4889 -176
1218 22 -262
2315 1181 -761
5640 8733 -930
8289 805 629
7634 6750 930
1535 6095 -979
7887 3178 400
4093 8602 -297
8061 4794 20
5235 2615 752
4962 5204 959
46 413 -482
9397 4371 -272
6341 3947 -359
8010 2193 -984
4952 4849 -998
4038 8151 650
8030 7566 -634
8212 3980 -668
7069 1635 431
1461 1631 -27
8069 4022 428
1147 2270 490
6825 5201 -844
579 6464 -645
583 2422 317
2887 3341 -685
8797 4881 156
9434 3101 -638
2338 3384 115
6878 2948 -248
3320 4061 -673
2954 8189 -338
7938 6117 -8
519 4442 680
3019 3984 206
3981 3402 388
2329 4384 5
6956 63 567
1122 9138 -255
5555 6008 -616
5649 5707 -351
4857 4088 -279
3996 6638 -736
6096 3164 659
5734 4106 634
147 1615 236
2423 6054 -917
3885 4737 873
2252 1424 832
5659 8195 886
238 3173 -643
2822 3600 -549
8017 3383 -100
3703 5080 -88
409 6800 -107
6656 4371 889
3151 7319 992
4119 4308 -291
8911 54 -95
2016 4444 -331
1830 7966 -212
6249 4215 101
3006 4876 -495
5695 950 -177
5447 9301 -676
2523 2058 -16
3116 5282 -649
4099 131 -187
6013 3031 -838
6529 2221 156
7433 7661 -829
2772 4333 -151
8528 5743 -604
2310 7784 66
1413 6108 -84
5567 7499 -416
4129 2728 -489
7442 3870 177
1863 73 55
7618 2909 -471
1400 4230 876
2077 5668 -785
2361 1782 -676
3985 4078 -622
5118 8230 -410
3661 6277 424
5940 304 477
7943 6900 -812
4444 5695 595
8130 5936 950
2934 8888 -959
8377 1992 -801
4757 7366 433
8532 8412 57
8173 8274 -599
7955 7526 -761
1374 5287 859
6785 7816 228
5885 562 2
6176 4538 799
5606 7878 708
1207 826 -992
8590 9254 -626
6548 5173 -57
7549 198 -19
2490 8087 708
6006 2071 -554
2200 4044 112
2004 9028 566
7669 1914 -686
3674 3328 -138
5252 9233 336
8265 7360 -83
5015 21 310
3531 7523 -950
9428 6262 -550
3201 6348 549
5278 6174 -271
5559 2980 -152
2239 4323 38
1784 5969 -6
5152 1781 -675
7475 9208 -226
36 1578 -441
4460 8594 251
8996 1452 -747
805 2216 -378
1798 7239 -628
2002 4648 353
5785 299 -859
2304 1992 667
7483 3964 348
3731 1939 362
2347 6291 652
6785 1836 42
6398 5059 -822
1839 773 -297
7202 8602 -297
6137 3816 -263
1909 5349 608
491 7883 -100
1545 9270 788
7185 1335 751
1382 8551 839
5796 8777 46
3891 162 -624
5919 7873 521
1669 2274 197
6383 3869 190
2823 2981 473
5195 6852 -224
798 6801 216
919 592 -844
5938 3821 877
7659 4289 -102
4589 8423 -227
4374 5470 466
1329 8917 -963
5241 8522 911
3803 3100 87
2483 2336 -542
7317 8667 -517
2430 8396 -54
949 7745 892
1343 9046 -829
5930 5162 -285
7907 2652 266
3708 5654 132
5081 4971 -329
8411 945 45
3240 8038 -259
405 1167 -184
3417 999 -699
4740 1837 -308
7945 3433 -750
8802 7042 -343
7348 7463 -846
3412 5102 -850
7807 7884 -378
8185 8086 -245
7290 249 -792
825 2758 -832
3597 1305 132
2001 2033 550
1696 3112 100
7274 4122 322
3266 3080 -718
6892 343 953
1735 8839 182
1739 7754 79
1136 12 -985
7647 3862 -87
5124 4651 -402
2281 558 870
6128 2098 -991
5417 8579 742
3440 1849 -640
8823 6251 -544
3197 5848 -24
68 884 -726
9231 79 -441
2756 6937 -475
6108 1441 461
2660 2173 398
843 463 -664
2641 544 -789
3975 1031 -172
7187 1238 -637
8863 8169 108
7604 2656 869
2298 5768 -685
2057 378 -483
7388 348 162
3388 7239 664
6165 1479 616
2200 8838 619
4458 6808 94
6021 2290 -759
4007 7277 118
6390 2727 345
1337 93 369
3266 3639 -23
5852 4116 -486
8724 1015 -64
5569 2147 -555
5691 2451 132
9131 8120 -670
2747 6268 -502
1334 1841 623
5501 7499 -782
8044 3543 85
4401 8723 970
9285 707 -643
8048 1609 565
1950 3813 -658
4942 2204 301
2670 8673 -132
9352 3837 367
5704 9160 479
2487 5044 -753
8752 170 -723
7673 6677 340
4873 9121 265
8074 7961 243
20 2938 -193
5401 5726 -568
5036 147 771
38 1683 403
6476 5912 -336
8389 3127 743
7938 433 -768
7466 8846 45
6178 2704 -94
477 843 -114
8936 6740 952
689 2834 744
7138 7193 -703
5737 2618 -196
7950 851 -851
8336 8073 402
7759 8172 491
160 919 -944
8504 7559 462
414 2953 588
5898 2534 866
1367 654 400
1326 2121 125
3253 7788 921
5210 7062 837
5191 3802 -34
3254 6990 371
7613 2459 -108
230 3081 -390
47 4419 -564
8955 555 345
8567 4050 -555
3316 5073 206
3786 3555 -924
1975 3853 -264
2560 5734 283
7509 1938 -452
2964 3257 152
5004 5318 491
6354 4117 932
4067 8789 634
4829 7683 266
5443 4121 360
5600 9223 531
8828 3255 750
8220 5826 83
5637 7698 -729
4842 4386 531
7644 8252 33
8979 4104 -279
4439 59 566
8704 5193 -473
142 6244 -887
5372 6974 128
5017 923 808
6896 1094 -615
2892 2581 365
7010 4418 196
6314 5185 -259
4830 919 -858
7250 8081 -94
2136 8287 -835
6397 943 -443
5337 8847 20
2014 5948 -874
3481 7484 98
6692 3165 -688
8624 1636 505
9253 5638 996
7570 8429 67
3458 3756 -571
4185 876 -215
2024 4509 -71
1922 8158 707
1822 2810 838
3750 3184 401
2284 6916 508
8011 4411 767
1222 2330 -192
18 3680 650
6823 7500 227
4292 322 409
4650 857 -911
8021 627 -809
1464 5219 679
9210 8205 235
6605 2160 950
787 8257 875
5331 8552 -529
5969 7048 -308
4124 912 -403
3195 3745 796
17 7793 -517
1415 2665 -838
3996 2937 483
4120 5777 -555
3299 4476 -915
1928 4375 -96
6109 155 -552
2795 7538 136
8787 9000 -476
8120 2124 -559
7341 6838 417
8797 4736 -946
1417 1360 -399
5489 6276 693
4003 1514 -935
3604 1900 -790
7859 2736 972
2377 901 -237
5325 7281 -570
2224 7399 171
6955 7384 986
7215 8754 -197
108 4412 740
5337 9169 420
5913 2447 709
1074 2876 -160
7974 9232 -336
9328 8457 -859
6600 6491 -988
8805 3610 186
3738 2723 -810
1171 2531 862
6943 9272 336
8402 3092 -102
2269 7079 689
2638 668 -874
4447 7081 -132
6807 8412 618
7329 8853 -71
6010 7294 -192
9353 2401 749
667 944 172
3202 8378 -343
5376 4293 760
4869 1349 152
3421 2218 627
5633 4952 -233
7498 1116 -954
6570 1765 -810
2680 1573 -517
4436 359 -176
3531 3652 -580
4372 8695 421
4391 9148 -217
1772 3558 867
5394 3504 380
344 4579 -524
8445 1856 -736
553 1161 -479
3007 3798 -220
4866 4409 523
2555 2043 -241
6971 4141 -135
7258 5382 -50
6301 695 808
6647 815 421
5068 3946 784
5680 8728 483
7420 8687 -147
1091 4855 252
51 3581 -725
4877 3071 -411
2568 7676 -652
8903 4294 -876
1362 3263 -584
9085 996 -600
2338 981 880
8744 7500 -735
1324 6756 57
4911 3616 279
714 1321 67
6009 1367 -185
3820 1877 -573
5674 4752 615
6698 4518 54
9347 7646 -698
2617 5006 40
3351 1228 -365
7137 7473 -947
9038 4751 -199
3971 1259 -908
3739 3518 429
9154 5192 -660
4955 9292 -629
6702 9245 -175
4454 8654 -587
866 8127 -499
163 8718 839
8687 2494 125
5929 1440 -985
3101 9028 -183
2800 7821 -236
3348 2578 225
1217 4408 912
538 7284 918
8803 1074 579
7616 2544 673
5123 5050 -458
5232 1190 -416
8053 230 -277
4271 3681 657
6514 188 -330
921 1867 76
3703 1004 -574
5177 3385 318
9311 1800 -215
5843 574 -963
7224 6037 -949
3042 469 -226
8416 3525 -219
8287 3908 794
7792 8819 -98
6320 7538 -149
6470 866 -272
2442 1746 114
1843 2832 -799
3172 6517 -287
5569 8973 803
5772 5620 -187
8829 830 238
6969 3263 -735
4654 1755 -919
5035 9171 33
466 1052 -116
7335 9004 692
6750 7551 -830
8789 2301 184
7644 158 414
2881 8655 -67
1778 1112 55
2078 7165 -50
5904 3630 475
6588 543 961
3120 2173 267
1896 6811 -898
4137 1407 -857
7451 3508 802
4730 3273 600
3550 8415 -344
5084 39 -22
2870 5221 -64
4000 5093 527
6820 5702 -294
3229 6953 -505
7926 7617 -990
7164 7664 -953
4138 6770 -414
4085 2215 -857
1688 7619 -449
359 7566 -331
1717 4187 -682
3340 2730 281
7263 8209 496
4670 4120 495
7223 4305 -805
2845 742 657
3663 8341 -326
5230 8113 414
1274 4804 286
6165 6345 -293
2545 3415 719
4520 2394 146
4484 1259 -115
2692 6211 -697
3944 1123 581
1441 1757 577
8752 8262 534
7064 7439 -834
5442 8444 -124
3291 5215 874
381 1858 -478
7008 7162 -638
3712 586 -363
318 3492 87
9424 4510 802
3018 2772 575
2053 7334 220
6056 6986 15
8998 8117 -185
748 2439 -816
3458 2553 464
5817 4536 930
7071 6656 479
3174 4996 -239
670 8864 57
746 3719 341
9360 1543 721
6759 6357 -283
4394 1987 -557
7529 2924 320
2350 4094 -296
3357 2451 -95
9013 3984 -965
170 173 488
3915 4012 99
4374 8198 513
9252 2699 -743
5962 8389 -665
4563 1137 -199
2601 4777 880
3810 1689 -786
413 8734 292
5117 973 -332
3243 5471 -186
1004 2881 753
2964 4459 -697
6227 3325 679
1123 8734 883
2966 6281 380
8281 1894 -197
4632 5975 -558
3036 9238 892
1517 2635 -806
5177 5351 108
1803 751 -952
354 1535 -823
5959 6956 928
8474 2845 -995
4579 5718 316
2142 6840 63
7770 160 872
287 9373 195
8949 5944 656
1975 6607 4
2640 7792 -819
7737 3573 -269
1246 5242 -351
8680 8080 806
1653 4597 157
7101 7763 609
4210 3089 -399
5746 3392 976
1943 795 -473
6482 6412 -488
3041 3438 -429
5076 4410 -589
3987 6784 943
2644 2526 -97
7859 4189 -241
5350 9420 -277
7325 7569 -126
5379 6051 472
7088 5136 -833
466 8851 -488
8092 1346 212
3954 7123 668
4225 7586 -312
2524 969 806
4129 1445 618
8167 9007 -114
6026 4101 -343
336 8633 590
4827 6322 543
1009 830 -744
1519 2807 -309
6432 8919 -280
3317 5533 -451
4278 8265 853
9318 1965 -667
3384 4526 -692
5856 3328 193
1148 9242 -386
4584 4874 667
508 8349 975
2650 3729 96
6476 4667 -606
1154 5517 -432
6238 4290 157
8676 3434 -707
3045 2641 683
4815 8316 57
4741 3586 -453
5470 3831 121
7262 8015 400
6292 9270 999
3259 2615 774
6696 6292 977
591 4349 -130
6765 4951 -889
8305 1953 -374
6333 1332 -645
6392 8525 664
9436 4979 -409
5205 4789 803
8898 7715 -91
711 6300 321
7180 2492 888
382 5842 718
6554 2197 -426
3906 2269 400
5840 6239 376
6134 8653 782
5611 3637 66
9347 59 -939
3070 4642 508
8608 3962 -197
4699 2015 -216
5977 8054 352
4396 8659 27
4456 1860 521
3885 2986 710
2357 1201 514
5093 64 -136
7863 1922 961
7700 5410 564
446 3197 616
7520 7483 -551
514 6710 922
4528 1531 -642
3938 1238 -680
3786 7987 285
7520 1064 600
9209 5042 -146
1010 8652 -872
7919 1574 -788
3387 5579 -174
2992 706 455
5664 9012 -220
941 2274 436
2332 5891 807
7814 705 378
5245 6255 -212
7732 5614 -111
9249 4425 700
5265 9011 -583
8800 1811 407
2024 2362 -642
8054 538 -758
8106 1774 477
4028 623 -225
8556 733 853
4005 5705 -793
828 6125 881
3208 4381 -162
9401 9224 612
1879 457 -997
4520 8581 -74
2029 2339 476
8776 5536 -948
5258 8619 227
3119 988 725
72 5587 262
7285 7187 801
3338 5186 484
4285 3551 -356
2471 7556 448
7527 2202 735
7304 4878 -568
3110 7750 234
7489 6186 731
1643 3422 807
3750 337 734
6700 4710 -128
6461 5476 -855
4103 1724 -600
1036 1053 790
4938 3011 401
1685 8681 -921
8717 4097 -289
1207 4885 -626
3446 1861 -658
6784 5577 -97
7860 3456 -489
1195 6013 -842
5794 1727 828
1800 9151 276
2397 4796 611
3423 2375 -967
6150 8744 700
7428 2537 -281
3082 3008 635
2323 557 -499
4841 3314 536
3601 9072 -507
2642 292 -178
1217 8593 -730
7439 3144 -888
4931 8459 267
2582 8015 563
5698 8112 -607
1166 4977 -808
3467 6507 -23
40 7035 -347
93 2498 -886
1475 8564 -826
7930 2795 -681
3400 441 -504
1763 353 -41
4391 6421 410
2639 5479 -776
8339 4630 455
300 2795 635
19 3511 519
6468 8677 679
3930 1446 297
4364 1092 -983
8343 9159 -662
3599 3465 561
4428 844 -268
9395 2313 -303
7742 2547 -375
2445 4590 -692
4601 8277 -846
6421 7933 -829
7093 1244 811
1942 5854 -681
7969 7613 -55
7521 7701 -405
6470 706 861
1462 7740 -140
165 973 623
6958 7500 -838
5576 1579 -677
1545 4036 455
5729 3185 358
1188 2751 -761
1737 211 671
9084 5705 874
4251 1200 -39
4868 5840 955
2524 8348 -627
3120 9207 87
3984 7321 940
4250 457 223
9314 4574 -140
7889 8584 -552
3066 1604 -466
8599 7271 509
3481 6561 476
417 92 6
1935 1868 50
2560 1776 -642
3773 5363 135
2097 5598 919
6222 5939 552
5957 6735 -420
9129 4244 -298
6080 2248 248
8469 1797 -595
9033 6280 434
2904 3485 -207
3345 4395 376
8513 4355 520
1153 4168 -106
2533 6308 1000
7708 688 964
8920 2440 -855
1516 541 389
5383 3863 282
4342 1656 -795
2446 945 120
3771 3339 -954
5942 2699 438
5183 2145 -915
8417 140 220
1947 1096 488
106 1783 315
7078 3124 -838
2119 4623 372
1666 5459 -678
4932 2446 -764
6013 1274 516
5935 3994 257
5407 2175 -110
8391 584 221
6984 3422 977
295 9255 -668
121 5242 780
2639 3674 871
6775 8400 429
3688 3915 -908
2782 7810 -99
2134 643 194
5496 4590 949
8664 7367 -78
1082 2278 530
2427 8447 663
472 2767 995
4742 8626 803
5298 2077 34
9057 256 54
401 2379 -826
72 7667 685
7753 263 -843
4061 3527 -475
7139 567 -462
933 5993 867
5867 6624 785
9062 7044 -193
2275 3064 438
8471 4984 185
2655 5854 901
3513 9426 -674
4435 8679 959
4316 6489 123
7486 5675 -308
7569 1711 -733
8614 9123 -65
3466 644 900
5000 3075 -706
4503 8975 -738
8857 2875 -174
5241 7617 -533
9305 4518 -123
976 365 364
4288 5251 5
3791 5009 -417
6869 6091 -664
7264 2821 -127
6109 4988 -773
2468 2394 17
9107 914 273
4598 3761 220
784 8396 -975
5390 4534 -471
3352 5182 322
7062 4236 -192
4373 6098 -127
8794 2496 776
3399 3955 -821
5470 4337 694
8978 510 -744
7984 7821 284
5157 7560 417
9323 3055 451
2057 9333 664
2095 5833 -805
4359 4245 466
7042 3161 -124
9131 2841 561
1857 7146 -488
4735 4262 665
6207 2218 167
4777 9391 -597
375 7154 288
1961 4135 652
1051 4443 -217
450 9185 -875
6592 2953 -899
6095 4170 122
5888 7564 449
4311 2517 -249
5017 4891 -375
1122 9163 245
2335 5927 -308
8388 5456 986
6448 5061 91
2344 5910 48
4424 133 -968
150 4271 -148
1692 5855 -338
1419 7387 316
226 8844 -943
36 7541 -1
5314 7134 -358
6076 3513 -904
537 957 34
5898 8126 -132
6250 6591 13
3662 2155 80
9227 8882 -923
4012 8287 -768
5059 7928 -40
2120 4958 -824
794 8495 858
6845 6987 973
2679 2859 36
7748 6241 364
6487 8869 -607
1706 782 -466
7956 9077 508
2004 7514 -66
8015 830 -607
2822 998 980
68 3670 381
3737 1087 -305
1766 32 571
6709 673 892
342 6326 -244
4787 2390 643
111 4286 473
7037 5811 -63
9022 9195 540
4939 2314 -878
3859 1264 967
2779 11 -547
4404 2924 685
3500 7646 558
2502 5212 526
2001 7132 31
3999 3442 394
1593 8320 499
7032 4503 -598
4028 808 408
456 3446 773
3249 4017 -440
6263 6982 -408
9333 7840 161
758 430 125
7616 392 -476
6473 3329 -679
8415 6559 -33
1987 4187 890
7389 7490 -66
8171 8132 310
2906 3768 132
9308 3964 -632
4473 9276 -387
2398 8011 -217
6200 5185 -919
6621 198 959
1786 5170 541
7539 4167 676
4954 4250 515
6423 9013 -872
9272 1304 969
7492 7406 680
5047 6386 -525
6798 7102 423
6662 5864 -69
2599 6927 73
5594 1372 -947
4791 2590 57
843 4838 462
1913 6167 9
1929 6994 974
2219 6685 134
2748 3745 -278
1454 4972 434
3541 1120 -120
3309 7905 453
1863 3277 425
7850 2141 116
1641 2998 904
7460 7364 697
6224 3139 193
7838 804 263
405 6935 -762
5107 8156 -135
5137 6654 366
4030 1757 717
2001 817 194
4960 1084 -604
8707 1447 -384
6415 7476 -900
257 995 132
1508 5961 -655
6805 6139 986
4248 8646 912
1494 6119 751
527 2749 205
5355 8748 623
7948 6558 -621
6589 8812 -894
1673 5798 -390
8877 3867 -634
4624 3752 73
5157 5021 -847
7224 1589 -675
2021 4289 -106
267 5885 144
1695 8423 926
7391 1239 -200
625 7294 753
8623 807 798
7921 6049 719
7728 1726 338
995 8415 -477
2528 9128 -967
3842 7912 956
3701 1355 948
1617 9327 -600
4635 7229 -124
903 4387 873
6805 2379 935
5612 1591 948
7779 9166 -823
3741 5967 -555
2503 7031 38
5578 2758 -879
7544 351 107
5206 246 339
5763 8153 952
2823 1332 254
4828 364 -901
7830 4843 -544
6203 3080 349
7882 7934 -1
7657 3159 -141
8037 2042 826
7291 6537 -805
4778 5858 193
293 2369 92
764 7328 311
6633 2534 511
8352 3053 675
7405 3283 509
1472 649 520
7799 4388 595
1320 5826 -744
6858 2062 135
5466 7743 298
2213 7184 -849
2547 4726 825
3735 936 344
8142 1536 370
2384 4341 714
5400 5210 301
7541 4505 922
1100 7140 354
5502 9415 249
1143 3244 36
8000 8850 -37
4790 3581 -699
1427 7374 143
2666 5080 555
2983 2774 456
7187 3317 -918
1314 6153 246
6745 3006 -766
5560 3987 -252
7356 306 -145
4269 189 733
8115 892 950
8050 5490 -877
7623 7392 -66
8093 3336 -129
7954 6504 -398
4452 7892 494
8449 67 342
2192 8442 -919
1131 419 229
4344 5884 328
4038 7638 849
38 290 -473
4798 617 111
8228 7838 -918
1633 4172 303
5376 2991 -921
1604 2653 74
6383 2525 194
8747 1236 147
2367 2842 440
158 6610 -10
3652 4566 11
7626 3224 -811
8144 6164 -481
7252 119 240
6288 7804 -550
9208 636 -725
2997 5453 -974
4658 6958 -191
7705 47 -354
5562 4485 -886
553 1277 -449
916 9117 -431
4211 3923 294
7459 3439 -164
8913 194 670
529 469 -877
4612 1674 668
3630 7196 975
5369 956 983
127 8608 -783
2394 1395 615
5183 2898 -375
1996 1543 -355
7357 6030 995
1452 4948 143
1129 8747 -458
6870 176 -287
8825 7221 634
4512 7163 -337
844 4989 747
3911 7109 -446
5624 4208 572
6967 2300 0
5426 334 -834
3587 1484 10
5369 7400 -754
2238 9275 671
6568 7496 971
5706 2856 387
836 5244 -796
866 5768 -819
1196 8897 839
7847 9046 -726
3002 3422 32
6218 5858 -967
2617 2255 -438
5654 1211 -522
2359 5160 496
8588 2098 614
469 2372 -174
5639 2171 -350
5752 1813 334
6444 1145 735
2839 1278 242
5000 3368 -672
3494 6458 -701
3128 6725 -414
1265 685 -724
1322 3964 -795
6014 3662 -319
8449 2180 964
2631 8668 742
8459 8960 -215
5212 6512 -287
6356 4506 834
8992 8902 713
4900 369 -200
5533 6328 -484
1070 4680 977
5041 9413 -705
1872 8869 123
4040 2931 -260
7752 4440 -924
1275 3556 -611
2728 8481 975
2177 4703 855
8962 7719 371
3271 2841 -314
8666 4841 -963
5495 4496 -262
6846 3263 129
4077 1425 150
5979 3064 -944
6313 2747 315
6051 8412 159
8195 6486 -297
8865 8362 -495
230 8031 -464
8898 4328 -715
2964 2198 -138
6253 8520 -933
3977 2375 -525
5979 2894 -815
6280 2230 992
8259 4854 -438
6415 7619 -952
3727 3557 885
5736 8579 -48
6029 7474 125
4171 5407 -56
8008 7440 -463
1878 2282 -294
3091 2338 104
3509 8847 -920
2283 2436 610
1549 1231 -738
5776 8876 -137
2745 2138 165
7490 7890 556
1649 7903 854
68 5703 -935
8341 6923 -212
7626 6425 -171
6004 1027 -666
7856 8923 684
4556 2733 250
3728 5951 -682
9101 7602 359
7104 880 808
4833 8699 729
3210 4439 -909
5652 6276 -139
2607 9409 917
7908 7986 396
5525 3741 56
8192 6002 449
1384 1864 -72
2250 8078 -215
5256 5018 511
2478 3733 718
9223 482 -340
4237 6155 -230
7450 1640 757
4380 431 -243
5819 878 324
8780 5545 -758
7506 5323 193
182 5738 -818
5093 8818 457
3338 6430 430
5291 2447 688
6824 5736 920
6018 7096 -820
2328 6618 839
7427 1175 393
7185 7174 639
7194 1039 357
3874 1990 781
1949 5378 -277
1256 9343 -185
3483 9191 -26
8489 6080 139
3974 181 318
4440 1795 -48
1586 2611 -628
4180 4949 -697
4010 2251 847
7430 1400 -197
996 8024 -966
2778 1315 460
7022 7590 422
8473 9036 807
7078 7124 429
440 3541 -733
6011 4584 -725
192 3773 -953
2470 1810 -90
5627 6612 -372
7813 5030 196
2039 4239 -694
2570 6126 240
8369 5036 199
265 1962 -281
2020 1871 -282
4833 4133 -130
7272 4269 -330
